name;url
Mango Pie;https://wiki.guildwars2.com/wiki/Mango_Pie#/media/File:Mango_Pie.png
Marinated Mushroom;https://wiki.guildwars2.com/wiki/Marinated_Mushroom#/media/File:Marinated_Mushroom.png
Mashed Potato;https://wiki.guildwars2.com/wiki/Mashed_Potato#/media/File:Mashed_Potato.png
Mashed Purple Potatoes;https://wiki.guildwars2.com/wiki/Mashed_Purple_Potatoes#/media/File:Mashed_Purple_Potatoes.png
Meat Pie;https://wiki.guildwars2.com/wiki/Meat_Pie#/media/File:Meat_Pie.png
Meatball;https://wiki.guildwars2.com/wiki/Meatball#/media/File:Meatball.png
Meatball Dinner;https://wiki.guildwars2.com/wiki/Meatball_Dinner#/media/File:Meatball_Dinner.png
Meaty Asparagus Skewer;https://wiki.guildwars2.com/wiki/Meaty_Asparagus_Skewer#/media/File:Meaty_Asparagus_Skewer.png
Meaty Rice Bowl;https://wiki.guildwars2.com/wiki/Meaty_Rice_Bowl#/media/File:Meaty_Rice_Bowl.png
Mined Edible Root;https://wiki.guildwars2.com/wiki/Mined_Edible_Root#/media/File:Togatl_Truffle_Charm.png
Minotaur Steak;https://wiki.guildwars2.com/wiki/Minotaur_Steak#/media/File:Drake_Steak.png
Mint and Veggie Flatbread;https://wiki.guildwars2.com/wiki/Mint_and_Veggie_Flatbread#/media/File:Mint_and_Veggie_Flatbread.png
Mint Creme Brulee;https://wiki.guildwars2.com/wiki/Mint_Creme_Brulee#/media/File:Mint_Creme_Brulee.png
Mint Strawberry Cheesecake;https://wiki.guildwars2.com/wiki/Mint_Strawberry_Cheesecake#/media/File:Mint_Strawberry_Cheesecake.png
Mint-Pear Cured Meat Flatbread;https://wiki.guildwars2.com/wiki/Mint-Pear_Cured_Meat_Flatbread#/media/File:Mint-Pear_Cured_Meat_Flatbread.png
Mist Defensive Potion;https://wiki.guildwars2.com/wiki/Mist_Defensive_Potion#/media/File:Mist_Defensive_Potion.png
Mist Mobility Potion;https://wiki.guildwars2.com/wiki/Mist_Mobility_Potion#/media/File:Mist_Mobility_Potion.png
Mist Offensive Potion;https://wiki.guildwars2.com/wiki/Mist_Offensive_Potion#/media/File:Mist_Offensive_Potion.png
Mists-Infused Peppercorn-Crusted Sous-Vide Steak;https://wiki.guildwars2.com/wiki/Mists-Infused_Peppercorn-Crusted_Sous-Vide_Steak#/media/File:Peppercorn-Crusted_Sous-Vide_Steak.png
Mists-Infused Spherified Peppercorn-Spiced Oyster Soup;https://wiki.guildwars2.com/wiki/Mists-Infused_Spherified_Peppercorn-Spiced_Oyster_Soup#/media/File:Spherified_Peppercorn-Spiced_Oyster_Soup.png
Mixed Berry Pie;https://wiki.guildwars2.com/wiki/Mixed_Berry_Pie#/media/File:Mixed_Berry_Pie.png
Moa Egg Omelet;https://wiki.guildwars2.com/wiki/Moa_Egg_Omelet#/media/File:Eggs_Beetletun.png
Moa Haunch;https://wiki.guildwars2.com/wiki/Moa_Haunch#/media/File:Moa_Haunch.png
Murrellow Stimulant Snack;https://wiki.guildwars2.com/wiki/Murrellow_Stimulant_Snack#/media/File:Togatl_Truffle_Charm.png
Mushroom Clove Sous-Vide Steak;https://wiki.guildwars2.com/wiki/Mushroom_Clove_Sous-Vide_Steak#/media/File:Mushroom_Clove_Sous-Vide_Steak.png
Mushroom Loaf;https://wiki.guildwars2.com/wiki/Mushroom_Loaf#/media/File:Mushroom_Loaf.png
Mushroom Pizza;https://wiki.guildwars2.com/wiki/Mushroom_Pizza#/media/File:Mushroom_Pizza.png
New Year Rice Cake;https://wiki.guildwars2.com/wiki/New_Year_Rice_Cake#/media/File:New_Year_Rice_Cake.png
Nourishment (Weight of the World);https://wiki.guildwars2.com/wiki/Nourishment_(Weight_of_the_World)#/media/File:Nourishment_food.png
Ogre Pet Snack;https://wiki.guildwars2.com/wiki/Ogre_Pet_Snack#/media/File:Drake_Steak.png
Omnomberry Bar;https://wiki.guildwars2.com/wiki/Omnomberry_Bar#/media/File:Omnomberry_Bar.png
Omnomberry Compote;https://wiki.guildwars2.com/wiki/Omnomberry_Compote#/media/File:Omnomberry_Compote.png
Omnomberry Cookie;https://wiki.guildwars2.com/wiki/Omnomberry_Cookie#/media/File:Omnomberry_Cookie.png
Omnomberry Ghost;https://wiki.guildwars2.com/wiki/Omnomberry_Ghost#/media/File:Omnomberry_Ghost.png
Omnomberry Pie;https://wiki.guildwars2.com/wiki/Omnomberry_Pie#/media/File:Omnomberry_Pie.png
Omnomberry Tart;https://wiki.guildwars2.com/wiki/Omnomberry_Tart#/media/File:Omnomberry_Tart.png
Onion Ring;https://wiki.guildwars2.com/wiki/Onion_Ring#/media/File:Onion_Ring.png
Orange Cake;https://wiki.guildwars2.com/wiki/Orange_Cake#/media/File:Orange_Cake.png
Orange Clove Cheesecake;https://wiki.guildwars2.com/wiki/Orange_Clove_Cheesecake#/media/File:Orange_Clove_Cheesecake.png
Orange Coconut Bar;https://wiki.guildwars2.com/wiki/Orange_Coconut_Bar#/media/File:Orange_Coconut_Bar.png
Orange Coconut Cake;https://wiki.guildwars2.com/wiki/Orange_Coconut_Cake#/media/File:Orange_Coconut_Cake.png
Orange Passion Fruit Tart;https://wiki.guildwars2.com/wiki/Orange_Passion_Fruit_Tart#/media/File:Orange_Passion_Fruit_Tart.png
Orangefish Sushi;https://wiki.guildwars2.com/wiki/Orangefish_Sushi#/media/File:Orangefish_Sushi.png
Order of Whispers Rations;https://wiki.guildwars2.com/wiki/Order_of_Whispers_Rations#/media/File:Pact_Ration.png
Oysters Gnashblade;https://wiki.guildwars2.com/wiki/Oysters_Gnashblade#/media/File:Oysters_Gnashblade.png
Oysters with Cocktail Sauce;https://wiki.guildwars2.com/wiki/Oysters_with_Cocktail_Sauce#/media/File:Oysters_with_Cocktail_Sauce.png
Oysters with Pesto Sauce;https://wiki.guildwars2.com/wiki/Oysters_with_Pesto_Sauce#/media/File:Oysters_with_Pesto_Sauce.png
Oysters with Spicy Sauce;https://wiki.guildwars2.com/wiki/Oysters_with_Spicy_Sauce#/media/File:Oysters_with_Spicy_Sauce.png
Oysters with Zesty Sauce;https://wiki.guildwars2.com/wiki/Oysters_with_Zesty_Sauce#/media/File:Oysters_with_Zesty_Sauce.png
Pact Ration;https://wiki.guildwars2.com/wiki/Pact_Ration#/media/File:Pact_Ration.png
Passion Fruit Bar;https://wiki.guildwars2.com/wiki/Passion_Fruit_Bar#/media/File:Passion_Fruit_Bar.png
Passion Fruit Coconut Cookie;https://wiki.guildwars2.com/wiki/Passion_Fruit_Coconut_Cookie#/media/File:Passion_Fruit_Coconut_Cookie.png
Passion Fruit Soufflé;https://wiki.guildwars2.com/wiki/Passion_Fruit_Soufflé#/media/File:Passion_Fruit_Soufflé.png
Peach Cookie;https://wiki.guildwars2.com/wiki/Peach_Cookie#/media/File:Peach_Cookie.png
Peach Pie;https://wiki.guildwars2.com/wiki/Peach_Pie#/media/File:Peach_Pie.png
Peach Tart;https://wiki.guildwars2.com/wiki/Peach_Tart#/media/File:Peach_Tart.png
Peeled Spikeroot Fruit;https://wiki.guildwars2.com/wiki/Peeled_Spikeroot_Fruit#/media/File:Peeled_Spikeroot_Fruit.png
Pepper Steak;https://wiki.guildwars2.com/wiki/Pepper_Steak#/media/File:Pepper_Steak.png
Pepper Steak Dinner;https://wiki.guildwars2.com/wiki/Pepper_Steak_Dinner#/media/File:Pepper_Steak_Dinner.png
Peppercorn and Veggie Flatbread;https://wiki.guildwars2.com/wiki/Peppercorn_and_Veggie_Flatbread#/media/File:Peppercorn_and_Veggie_Flatbread.png
Peppercorn-Crusted Sous-Vide Steak;https://wiki.guildwars2.com/wiki/Peppercorn-Crusted_Sous-Vide_Steak#/media/File:Peppercorn-Crusted_Sous-Vide_Steak.png
Peppercorn-Spiced Eggs Benedict;https://wiki.guildwars2.com/wiki/Peppercorn-Spiced_Eggs_Benedict#/media/File:Peppercorn-Spiced_Eggs_Benedict.png
Peppered Cured Meat Flatbread;https://wiki.guildwars2.com/wiki/Peppered_Cured_Meat_Flatbread#/media/File:Peppered_Cured_Meat_Flatbread.png
Peppermint Omnomberry Bar;https://wiki.guildwars2.com/wiki/Peppermint_Omnomberry_Bar#/media/File:Peppermint_Omnomberry_Bar.png
Petri Dish Delight;https://wiki.guildwars2.com/wiki/Petri_Dish_Delight#/media/File:Petri_Dish_Delight.png
Pickled Wurm Egg;https://wiki.guildwars2.com/wiki/Pickled_Wurm_Egg#/media/File:Drake_Steak.png
Piece of Candy Corn Almond Brittle;https://wiki.guildwars2.com/wiki/Piece_of_Candy_Corn_Almond_Brittle#/media/File:Piece_of_Candy_Corn_Almond_Brittle.png
Piece of Orrian Sea Urchin Roe Sushi;https://wiki.guildwars2.com/wiki/Piece_of_Orrian_Sea_Urchin_Roe_Sushi#/media/File:Piece_of_Orrian_Sea_Urchin_Roe_Sushi.png
Piece of Undersea Wurm Sushi;https://wiki.guildwars2.com/wiki/Piece_of_Undersea_Wurm_Sushi#/media/File:Piece_of_Undersea_Wurm_Sushi.png
Pirate Hard Tack;https://wiki.guildwars2.com/wiki/Pirate_Hard_Tack#/media/File:Pirate_Hard_Tack.png
Plate of Beef Carpaccio with Mint Garnish;https://wiki.guildwars2.com/wiki/Plate_of_Beef_Carpaccio_with_Mint_Garnish#/media/File:Plate_of_Beef_Carpaccio_with_Mint_Garnish.png
Plate of Beef Carpaccio with Salsa Garnish;https://wiki.guildwars2.com/wiki/Plate_of_Beef_Carpaccio_with_Salsa_Garnish#/media/File:Plate_of_Beef_Carpaccio_with_Salsa_Garnish.png
Plate of Beef Rendang;https://wiki.guildwars2.com/wiki/Plate_of_Beef_Rendang#/media/File:Plate_of_Beef_Rendang.png
Plate of Citrus Clove Meat;https://wiki.guildwars2.com/wiki/Plate_of_Citrus_Clove_Meat#/media/File:Plate_of_Citrus_Clove_Meat.png
Plate of Citrus Poultry with Almonds;https://wiki.guildwars2.com/wiki/Plate_of_Citrus_Poultry_with_Almonds#/media/File:Plate_of_Citrus_Poultry_with_Almonds.png
Plate of Clear Truffle and Cilantro Ravioli;https://wiki.guildwars2.com/wiki/Plate_of_Clear_Truffle_and_Cilantro_Ravioli#/media/File:Plate_of_Clear_Truffle_and_Cilantro_Ravioli.png
Plate of Clear Truffle and Mint Ravioli;https://wiki.guildwars2.com/wiki/Plate_of_Clear_Truffle_and_Mint_Ravioli#/media/File:Plate_of_Clear_Truffle_and_Mint_Ravioli.png
Plate of Clear Truffle and Sesame Ravioli;https://wiki.guildwars2.com/wiki/Plate_of_Clear_Truffle_and_Sesame_Ravioli#/media/File:Plate_of_Clear_Truffle_and_Sesame_Ravioli.png
Plate of Clove-Spiced Beef Carpaccio;https://wiki.guildwars2.com/wiki/Plate_of_Clove-Spiced_Beef_Carpaccio#/media/File:Plate_of_Clove-Spiced_Beef_Carpaccio.png
Plate of Clove-Spiced Clear Truffle Ravioli;https://wiki.guildwars2.com/wiki/Plate_of_Clove-Spiced_Clear_Truffle_Ravioli#/media/File:Plate_of_Clove-Spiced_Clear_Truffle_Ravioli.png
Plate of Clove-Spiced Coq Au Vin;https://wiki.guildwars2.com/wiki/Plate_of_Clove-Spiced_Coq_Au_Vin#/media/File:Plate_of_Clove-Spiced_Coq_Au_Vin.png
Plate of Clove-Spiced Poultry Aspic;https://wiki.guildwars2.com/wiki/Plate_of_Clove-Spiced_Poultry_Aspic#/media/File:Plate_of_Clove-Spiced_Poultry_Aspic.png
Plate of Coq Au Vin with Mint Garnish;https://wiki.guildwars2.com/wiki/Plate_of_Coq_Au_Vin_with_Mint_Garnish#/media/File:Plate_of_Coq_Au_Vin_with_Mint_Garnish.png
Plate of Coq Au Vin with Salsa;https://wiki.guildwars2.com/wiki/Plate_of_Coq_Au_Vin_with_Salsa#/media/File:Plate_of_Coq_Au_Vin_with_Salsa.png
Plate of Coriander Crusted Meat;https://wiki.guildwars2.com/wiki/Plate_of_Coriander_Crusted_Meat#/media/File:Plate_of_Coriander_Crusted_Meat.png
Plate of Coriander Crusted Meat Dinner;https://wiki.guildwars2.com/wiki/Plate_of_Coriander_Crusted_Meat_Dinner#/media/File:Plate_of_Coriander_Crusted_Meat_Dinner.png
Plate of Crispy Fish Pancakes;https://wiki.guildwars2.com/wiki/Plate_of_Crispy_Fish_Pancakes#/media/File:Plate_of_Crispy_Fish_Pancakes.png
Plate of Eggs Benedict;https://wiki.guildwars2.com/wiki/Plate_of_Eggs_Benedict#/media/File:Plate_of_Eggs_Benedict.png
Plate of Fire Flank Steak;https://wiki.guildwars2.com/wiki/Plate_of_Fire_Flank_Steak#/media/File:Plate_of_Fire_Flank_Steak.png
Plate of Frostgorge Clams;https://wiki.guildwars2.com/wiki/Plate_of_Frostgorge_Clams#/media/File:Plate_of_Frostgorge_Clams.png
Plate of Imperial Palace Special;https://wiki.guildwars2.com/wiki/Plate_of_Imperial_Palace_Special#/media/File:Plate_of_Imperial_Palace_Special.png
Plate of Island Pudding;https://wiki.guildwars2.com/wiki/Plate_of_Island_Pudding#/media/File:Plate_of_Island_Pudding.png
Plate of Jerk Poultry;https://wiki.guildwars2.com/wiki/Plate_of_Jerk_Poultry#/media/File:Plate_of_Jerk_Poultry.png
Plate of Kimchi Pancakes;https://wiki.guildwars2.com/wiki/Plate_of_Kimchi_Pancakes#/media/File:Plate_of_Kimchi_Pancakes.png
Plate of Lemongrass Poultry;https://wiki.guildwars2.com/wiki/Plate_of_Lemongrass_Poultry#/media/File:Plate_of_Lemongrass_Poultry.png
Plate of Mushrooms Yakkington;https://wiki.guildwars2.com/wiki/Plate_of_Mushrooms_Yakkington#/media/File:Plate_of_Mushrooms_Yakkington.png
Plate of Mussels Gnashblade;https://wiki.guildwars2.com/wiki/Plate_of_Mussels_Gnashblade#/media/File:Plate_of_Mussels_Gnashblade.png
Plate of Orrian Steak Frittes;https://wiki.guildwars2.com/wiki/Plate_of_Orrian_Steak_Frittes#/media/File:Plate_of_Orrian_Steak_Frittes.png
Plate of Pasta with Tomato Sauce;https://wiki.guildwars2.com/wiki/Plate_of_Pasta_with_Tomato_Sauce#/media/File:Plate_of_Pasta_with_Tomato_Sauce.png
Plate of Peppercorn-Spiced Beef Carpaccio;https://wiki.guildwars2.com/wiki/Plate_of_Peppercorn-Spiced_Beef_Carpaccio#/media/File:Plate_of_Peppercorn-Spiced_Beef_Carpaccio.png
Plate of Peppercorn-Spiced Coq Au Vin;https://wiki.guildwars2.com/wiki/Plate_of_Peppercorn-Spiced_Coq_Au_Vin#/media/File:Plate_of_Peppercorn-Spiced_Coq_Au_Vin.png
Plate of Peppercorn-Spiced Poultry Aspic;https://wiki.guildwars2.com/wiki/Plate_of_Peppercorn-Spiced_Poultry_Aspic#/media/File:Plate_of_Peppercorn-Spiced_Poultry_Aspic.png
Plate of Peppered Clear Truffle Ravioli;https://wiki.guildwars2.com/wiki/Plate_of_Peppered_Clear_Truffle_Ravioli#/media/File:Plate_of_Peppered_Clear_Truffle_Ravioli.png
Plate of Poultry Aspic with Mint Garnish;https://wiki.guildwars2.com/wiki/Plate_of_Poultry_Aspic_with_Mint_Garnish#/media/File:Plate_of_Poultry_Aspic_with_Mint_Garnish.png
Plate of Poultry Aspic with Salsa Garnish;https://wiki.guildwars2.com/wiki/Plate_of_Poultry_Aspic_with_Salsa_Garnish#/media/File:Plate_of_Poultry_Aspic_with_Salsa_Garnish.png
Plate of Roast Meat with Braised Leeks;https://wiki.guildwars2.com/wiki/Plate_of_Roast_Meat_with_Braised_Leeks#/media/File:Plate_of_Roast_Meat_with_Braised_Leeks.png
Plate of Roast Meat with Mint Sauce;https://wiki.guildwars2.com/wiki/Plate_of_Roast_Meat_with_Mint_Sauce#/media/File:Plate_of_Roast_Meat_with_Mint_Sauce.png
Plate of Roasted Cactus;https://wiki.guildwars2.com/wiki/Plate_of_Roasted_Cactus#/media/File:Plate_of_Roasted_Cactus.png
Plate of Sesame Poultry Aspic;https://wiki.guildwars2.com/wiki/Plate_of_Sesame_Poultry_Aspic#/media/File:Plate_of_Sesame_Poultry_Aspic.png
Plate of Sesame-Crusted Coq Au Vin;https://wiki.guildwars2.com/wiki/Plate_of_Sesame-Crusted_Coq_Au_Vin#/media/File:Plate_of_Sesame-Crusted_Coq_Au_Vin.png
Plate of Sesame-Ginger Beef Carpaccio;https://wiki.guildwars2.com/wiki/Plate_of_Sesame-Ginger_Beef_Carpaccio#/media/File:Plate_of_Sesame-Ginger_Beef_Carpaccio.png
Plate of Spicy Herbed Chicken;https://wiki.guildwars2.com/wiki/Plate_of_Spicy_Herbed_Chicken#/media/File:Plate_of_Spicy_Herbed_Chicken.png
Plate of Spicy Moa Wings;https://wiki.guildwars2.com/wiki/Plate_of_Spicy_Moa_Wings#/media/File:Plate_of_Spicy_Moa_Wings.png
Plate of Steak and Asparagus Dinner;https://wiki.guildwars2.com/wiki/Plate_of_Steak_and_Asparagus_Dinner#/media/File:Plate_of_Steak_and_Asparagus_Dinner.png
Plate of Steak and Asparagus;https://wiki.guildwars2.com/wiki/Plate_of_Steak_and_Asparagus#/media/File:Plate_of_Steak_and_Asparagus.png
Plate of Sugar Rib Roast;https://wiki.guildwars2.com/wiki/Plate_of_Sugar_Rib_Roast#/media/File:Plate_of_Sugar_Rib_Roast.png
Plate of Sweet Curried Mussels;https://wiki.guildwars2.com/wiki/Plate_of_Sweet_Curried_Mussels#/media/File:Plate_of_Sweet_Curried_Mussels.png
Plate of Truffle Steak Dinner;https://wiki.guildwars2.com/wiki/Plate_of_Truffle_Steak_Dinner#/media/File:Plate_of_Truffle_Steak_Dinner.png
Plate of Truffle Steak;https://wiki.guildwars2.com/wiki/Plate_of_Truffle_Steak#/media/File:Plate_of_Truffle_Steak.png
Poached Griffon Egg;https://wiki.guildwars2.com/wiki/Poached_Griffon_Egg#/media/File:Poached_Egg.png
Poached Salmon Filet;https://wiki.guildwars2.com/wiki/Poached_Salmon_Filet#/media/File:Poached_Salmon_Filet.png
Potion of Ascalonian Mages;https://wiki.guildwars2.com/wiki/Potion_of_Ascalonian_Mages#/media/File:Minor_Potion_of_Ice_Brood_Slaying.png
Poultry Piccata;https://wiki.guildwars2.com/wiki/Poultry_Piccata#/media/File:Poultry_Piccata.png
Prickly Pear Pie;https://wiki.guildwars2.com/wiki/Prickly_Pear_Pie#/media/File:Prickly_Pear_Pie.png
Prickly Pear Stuffed Nopal;https://wiki.guildwars2.com/wiki/Prickly_Pear_Stuffed_Nopal#/media/File:Prickly_Pear_Stuffed_Nopal.png
Priory Rations;https://wiki.guildwars2.com/wiki/Priory_Rations#/media/File:Pact_Ration.png
Prismatic Soylent;https://wiki.guildwars2.com/wiki/Prismatic_Soylent#/media/File:Prismatic_Soylent.png
Prototype Nutriment;https://wiki.guildwars2.com/wiki/Prototype_Nutriment#/media/File:Prototype_Nutriment.png
Pumpkin Pie;https://wiki.guildwars2.com/wiki/Pumpkin_Pie#/media/File:Pumpkin_Pie.png
Purity;https://wiki.guildwars2.com/wiki/Purity#/media/File:Tonic.png
Quaggan Fish Snack;https://wiki.guildwars2.com/wiki/Quaggan_Fish_Snack#/media/File:Peeled_Spikeroot_Fruit.png
Quiche of Darkness;https://wiki.guildwars2.com/wiki/Quiche_of_Darkness#/media/File:Quiche_of_Darkness.png
Rabbit Offering;https://wiki.guildwars2.com/wiki/Rabbit_Offering#/media/File:Carrot.png
Rare Veggie Pizza;https://wiki.guildwars2.com/wiki/Rare_Veggie_Pizza#/media/File:Rare_Veggie_Pizza.png
Raspberry Passion Fruit Compote;https://wiki.guildwars2.com/wiki/Raspberry_Passion_Fruit_Compote#/media/File:Raspberry_Passion_Fruit_Compote.png
Raspberry Peach Bar;https://wiki.guildwars2.com/wiki/Raspberry_Peach_Bar#/media/File:Raspberry_Peach_Bar.png
Raspberry Peach Compote;https://wiki.guildwars2.com/wiki/Raspberry_Peach_Compote#/media/File:Raspberry_Peach_Compote.png
Raspberry Pie;https://wiki.guildwars2.com/wiki/Raspberry_Pie#/media/File:Raspberry_Pie.png
Red Bean Cake;https://wiki.guildwars2.com/wiki/Red_Bean_Cake#/media/File:Raspberry_Pie.png
Red Lentil and Flatbread Feast;https://wiki.guildwars2.com/wiki/Red_Lentil_and_Flatbread_Feast#/media/File:Feast_pot_tier_8.png
Red-Lentil Saobosa;https://wiki.guildwars2.com/wiki/Red-Lentil_Saobosa#/media/File:Red-Lentil_Saobosa.png
Redfish Sushi;https://wiki.guildwars2.com/wiki/Redfish_Sushi#/media/File:Redfish_Sushi.png
Rice Ball;https://wiki.guildwars2.com/wiki/Rice_Ball#/media/File:Rice_Ball.png
Roasted Aloe Seed;https://wiki.guildwars2.com/wiki/Roasted_Aloe_Seed#/media/File:Roasted_Aloe_Seed.png
Roasted Artichoke;https://wiki.guildwars2.com/wiki/Roasted_Artichoke#/media/File:Roasted_Artichoke.png
Roasted Meaty Sandwich;https://wiki.guildwars2.com/wiki/Roasted_Meaty_Sandwich#/media/File:Roasted_Meaty_Sandwich.png
Roasted Parsnip;https://wiki.guildwars2.com/wiki/Roasted_Parsnip#/media/File:Roasted_Parsnip.png
Roasted Rutabaga;https://wiki.guildwars2.com/wiki/Roasted_Rutabaga#/media/File:Roasted_Rutabaga.png
Rock Candy;https://wiki.guildwars2.com/wiki/Rock_Candy#/media/File:Rock_Candy.png
Saffron Mussels;https://wiki.guildwars2.com/wiki/Saffron_Mussels#/media/File:Saffron_Mussels.png
Saffron Stuffed Mushroom;https://wiki.guildwars2.com/wiki/Saffron_Stuffed_Mushroom#/media/File:Saffron_Stuffed_Mushroom.png
Sage-Stuffed Mushroom;https://wiki.guildwars2.com/wiki/Sage-Stuffed_Mushroom#/media/File:Sage-Stuffed_Mushroom.png
Sage-Stuffed Poultry;https://wiki.guildwars2.com/wiki/Sage-Stuffed_Poultry#/media/File:Sage-Stuffed_Poultry.png
Saint Bones;https://wiki.guildwars2.com/wiki/Saint_Bones#/media/File:Saint_Bones.png
Salsa Eggs Benedict;https://wiki.guildwars2.com/wiki/Salsa_Eggs_Benedict#/media/File:Salsa_Eggs_Benedict.png
Salsa-Topped Veggie Flatbread;https://wiki.guildwars2.com/wiki/Salsa-Topped_Veggie_Flatbread#/media/File:Salsa-Topped_Veggie_Flatbread.png
Scoop of Mintberry Swirl Ice Cream;https://wiki.guildwars2.com/wiki/Scoop_of_Mintberry_Swirl_Ice_Cream#/media/File:Scoop_of_Mintberry_Swirl_Ice_Cream.png
Seared Beef Steak;https://wiki.guildwars2.com/wiki/Seared_Beef_Steak#/media/File:Seared_Beef_Steak.png
Seaweed (consumable);
Seraph Spicy Ration;https://wiki.guildwars2.com/wiki/Seraph_Spicy_Ration#/media/File:Arid_Inquest_Cache.png
Seraph Standard Ration;https://wiki.guildwars2.com/wiki/Seraph_Standard_Ration#/media/File:Bowl_of_Apple_Sauce.png
Sesame Cheesecake;https://wiki.guildwars2.com/wiki/Sesame_Cheesecake#/media/File:Sesame_Cheesecake.png
Sesame Creme Brulee;https://wiki.guildwars2.com/wiki/Sesame_Creme_Brulee#/media/File:Sesame_Creme_Brulee.png
Sesame Eggs Benedict;https://wiki.guildwars2.com/wiki/Sesame_Eggs_Benedict#/media/File:Sesame_Eggs_Benedict.png
Sesame Veggie Flatbread;https://wiki.guildwars2.com/wiki/Sesame_Veggie_Flatbread#/media/File:Sesame_Veggie_Flatbread.png
Sesame-Asparagus and Cured Meat Flatbread;https://wiki.guildwars2.com/wiki/Sesame-Asparagus_and_Cured_Meat_Flatbread#/media/File:Sesame-Asparagus_and_Cured_Meat_Flatbread.png
Sesame-Roasted Dinner;https://wiki.guildwars2.com/wiki/Sesame-Roasted_Dinner#/media/File:Sesame-Roasted_Dinner.png
Shiverpeak Popper;https://wiki.guildwars2.com/wiki/Shiverpeak_Popper#/media/File:Warden_Ration.png
Shiverpeak Ration;https://wiki.guildwars2.com/wiki/Shiverpeak_Ration#/media/File:Bowl_of_Sage_Stuffing.png
Slice of Allspice Cake with Ice Cream;https://wiki.guildwars2.com/wiki/Slice_of_Allspice_Cake_with_Ice_Cream#/media/File:Slice_of_Allspice_Cake_with_Ice_Cream.png
Slice of Allspice Cake;https://wiki.guildwars2.com/wiki/Slice_of_Allspice_Cake#/media/File:Slice_of_Allspice_Cake.png
Slice of Buttered Toast;https://wiki.guildwars2.com/wiki/Slice_of_Buttered_Toast#/media/File:Slice_of_Buttered_Toast.png
Slice of Candied Dragon Roll;https://wiki.guildwars2.com/wiki/Slice_of_Candied_Dragon_Roll#/media/File:Slice_of_Candied_Dragon_Roll.png
Slice of Cinnamon Toast;https://wiki.guildwars2.com/wiki/Slice_of_Cinnamon_Toast#/media/File:Slice_of_Buttered_Toast.png
Slice of Eda's Apple Pie;https://wiki.guildwars2.com/wiki/Slice_of_Eda%27s_Apple_Pie#/media/File:Apple_Pie.png
Slice of Garlic Bread;https://wiki.guildwars2.com/wiki/Slice_of_Garlic_Bread#/media/File:Slice_of_Garlic_Bread.png
Slice of Ice Worm Sashimi;https://wiki.guildwars2.com/wiki/Slice_of_Ice_Worm_Sashimi#/media/File:Poached_Salmon_Filet.png
Slice of Pumpkin Bread;https://wiki.guildwars2.com/wiki/Slice_of_Pumpkin_Bread#/media/File:Slice_of_Pumpkin_Bread.png
Slice of Rainbow Cake;https://wiki.guildwars2.com/wiki/Slice_of_Rainbow_Cake#/media/File:Slice_of_Rainbow_Cake.png
Slice of Spiced Bread;https://wiki.guildwars2.com/wiki/Slice_of_Spiced_Bread#/media/File:Slice_of_Spiced_Bread.png
Slice of Vigil Hard Tack;https://wiki.guildwars2.com/wiki/Slice_of_Vigil_Hard_Tack#/media/File:Pirate_Hard_Tack.png
Slice of Watermelon;https://wiki.guildwars2.com/wiki/Slice_of_Watermelon#/media/File:Slice_of_Watermelon.png
Soul Cake;https://wiki.guildwars2.com/wiki/Soul_Cake#/media/File:Soul_Cake.png
Soul Pastry;https://wiki.guildwars2.com/wiki/Soul_Pastry#/media/File:Soul_Pastry.png
Sous-Vide Steak with Mint-Parsley Sauce;https://wiki.guildwars2.com/wiki/Sous-Vide_Steak_with_Mint-Parsley_Sauce#/media/File:Sous-Vide_Steak_with_Mint-Parsley_Sauce.png
Soy-Sesame Sous-Vide Steak;https://wiki.guildwars2.com/wiki/Soy-Sesame_Sous-Vide_Steak#/media/File:Soy-Sesame_Sous-Vide_Steak.png
Sparkling Effervescence;https://wiki.guildwars2.com/wiki/Sparkling_Effervescence#/media/File:Sparkling_Effervescence.png
Spherified Cilantro Oyster Soup;https://wiki.guildwars2.com/wiki/Spherified_Cilantro_Oyster_Soup#/media/File:Spherified_Cilantro_Oyster_Soup.png
Spherified Clove-Spiced Oyster Soup;https://wiki.guildwars2.com/wiki/Spherified_Clove-Spiced_Oyster_Soup#/media/File:Spherified_Clove-Spiced_Oyster_Soup.png
Spherified Oyster Soup with Mint Garnish;https://wiki.guildwars2.com/wiki/Spherified_Oyster_Soup_with_Mint_Garnish#/media/File:Spherified_Oyster_Soup_with_Mint_Garnish.png
Spherified Peppercorn-Spiced Oyster Soup;https://wiki.guildwars2.com/wiki/Spherified_Peppercorn-Spiced_Oyster_Soup#/media/File:Spherified_Peppercorn-Spiced_Oyster_Soup.png
Spherified Sesame Oyster Soup;https://wiki.guildwars2.com/wiki/Spherified_Sesame_Oyster_Soup#/media/File:Spherified_Sesame_Oyster_Soup.png
Spiced Pepper Creme Brulee;https://wiki.guildwars2.com/wiki/Spiced_Pepper_Creme_Brulee#/media/File:Spiced_Pepper_Creme_Brulee.png
Spiced Peppercorn Cheesecake;https://wiki.guildwars2.com/wiki/Spiced_Peppercorn_Cheesecake#/media/File:Spiced_Peppercorn_Cheesecake.png
Spicier Flank Steak;https://wiki.guildwars2.com/wiki/Spicier_Flank_Steak#/media/File:Spicier_Flank_Steak.png
